ID_Article,Code_Article,Designation1,Designation2,Unite_Mesure,ID_Famille,ID_Compte,Taux_TVA,QT_Initial,QT_Alerte,QT,PMP_Initial,PMP,PU,PU2,PU3,PU4,Colissage,Coli_Min,Coli_Max,QT_Initiale,Valeur_Initiale,QT_Achat,Valeur_Achat,QT_Vente,Valeur_Vente,Couleur,Palette,Etat_StockInitialBool,Old_ID,Article_Distribution,Photo,Prestation_Heur,Capacite,Service_Mensuelle,Nbr_JourMois,Poid_Net,Promotion,Pro_Du,Pro_Au,Pro_Taux,Article_Poid,QT_Restante,Gestion_Lot,Delai_Alerte,ID_ArticleEmbalage,Type_Embalage,Favoris,ID_Auteur,ID_Editeur,ID_Specialite,Auteur,Editeur,Specialite,An,Ref,Config_Imp,Blocked,QTFrd_Initial,QT_FRD,Fiche_Technique,TSP,Investissement,Location1,Prix_Ref,Taux_Soutien,PU5,Imp_Cuisine1,Imp_Cuisine2,Edited,Created_AT,Updated_AT,VP,GP,VF,GF,TIC,Poid_TIC
8802,"8802","DIG STARLIGHT C NOTE PRO",,,185,1,0,2,0,0,550,450,600,600,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8803,"8803","DIG STARLIGHT C NOTE",,,185,1,0,6,0,0,500,500,650,650,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8804,"8804","LCD STARLIGHT C NOTE SEUL",,,185,1,0,2,0,1,2000,2033.33333333333,2300,,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8805,"8805","LCD STARLIGHT C NOTE PRO",,,185,1,0,1,0,0,2100,4200,4600,4600,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8806,"8806","DIG STARLIGHT  STAR MINI",,,185,1,0,4,0,0,500,450,650,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8808,"8808","DIG STARLIGHT  MY STAR X",,,185,1,0,3,0,3,500,481.562377016922,650,,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8809,"8809","DIG STARLIGHT  ROM X",,,185,1,0,2,0,1,1200,1200,1400,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8810,"8810","DIG STARLIGHT ISTAR TWO",,,185,1,0,4,0,7,550,444.444444444444,700,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8811,"8811","DIG STARLIGHT RIO",,,185,1,0,3,0,3,550,500,700,700,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8812,"8812","LCD STARLIGHT ROM X",,,185,1,0,1,0,1,2500,2500,2800,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8815,"8815","LCD SONY Z1 C6903 C6943",,,185,1,0,2,0,0,2600,2600,3100,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8816,"8816","LCD SONY Z1S",,,185,1,0,2,0,2,3600,3600,4200,4200,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8817,"8817","LCD SONY Z2 D6503",,,185,1,0,2,0,2,2800,2800,3300,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8818,"8818","LCD SONY Z3",,,185,1,0,2,0,1,2800,2800,3300,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8819,"8819","LCD SONY Z4 Z3+",,,185,1,0,1,0,1,3600,3600,4200,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8822,"8822","LCD SONY C4 E5333",,,185,1,0,1,0,0,3500,3500,4000,4000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8823,"8823","LCD SONY C5 ULTRA E5533",,,185,1,0,1,0,1,3900,3900,4500,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8824,"8824","LCD IPHONE 4G",,,185,1,0,2,0,1,1650,1650,1000,1700,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8825,"8825","LCD IPHONE 4GS",,,185,1,0,2,0,2,1650,1650,1000,1700,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8827,"8827","LCD IPHONE 5GS",,,185,1,0,4,0,0,1900,1600,3000,3000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8828,"8828","LCD IPHONE 6G",,,185,1,0,3,0,0,2300,1650,2900,2900,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,-2,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8829,"8829","LCD IPHONE 6GS",,,185,1,0,1,0,0,2800,1750,2300,2300,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8830,"8830","LCD IPHONE 6G+",,,185,1,0,2,0,0,3000,1950,2500,2500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8831,"8831","LCD IPHONE 6GS+",,,185,1,0,2,0,0,3300,1950,2900,2900,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8833,"8833","LCD IPHONE 7G+",,,185,1,0,2,0,3,3300,1941.25,2300,2300,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8834,"8834","LCD IPHONE 8G",,,185,1,0,1,0,4,3700,1850,2300,2300,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8835,"8835","LCD IPHONE 8G+",,,185,1,0,1,0,6,3900,1816.68934240363,2400,2400,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8836,"8836","DIG SAMSUNG i9060 i9060i",,,185,1,0,10,0,0,400,350,500,500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8838,"8838","DIG SAMSUNG G530 G531",,,185,1,0,15,0,0,350,319.318107876102,550,550,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8839,"8839","LCD SAMSUNG G530 G531 G532",,,185,1,0,10,0,0,1300,1950,2050,2050,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8840,"8840","DIG SAMSUNG G532",,,185,1,0,15,0,0,350,270,500,500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8841,"8841","DIG SAMSUNG G350E ",,,185,1,0,4,0,0,350,350,500,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8843,"8843","LCD SAMSUNG G350E ",,,185,1,0,2,0,1,1400,1300,1500,1500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8844,"8844","LCD SAMSUNG G350H",,,185,1,0,2,0,3,1600,1300,1500,1500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8845,"8845","LCD SAMSUNG J105 J106",,,185,1,0,3,0,0,900,800,1100,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8846,"8846","DIG SAMSUNG J105/106
",,,185,1,0,6,0,0,350,300,500,500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8848,"8848","LCD SAMSUNG J110 ACE TFT",,,185,1,0,3,0,0,2000,2300,2800,,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8849,"8849","LCD SAMSUNG J200 TFT",,,185,1,0,6,0,0,2500,2500,3000,3000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8850,"8850","LCD SAMSUNG J3/6 J320 TFT",,,185,1,0,6,0,0,2400,2399.31972789116,3000,,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8851,"8851","LCD SAMSUNG J500 J5 COPY TFT",,,185,1,0,6,0,0,2400,2246.66666666667,3000,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8852,"8852","DELETED",,,185,1,0,4,0,0,7000,5806.25,6000,6000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8854,"8854","LCD SAMSUNG J730 J7 PRO OLED",,,185,1,0,4,0,2,6700,3650,4500,4500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8855,"8855","LCD SAMSUNG M10 A10 IFIX",,,185,1,0,3,0,0,3900,4000,3000,3000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8856,"8856","LCD SAMSUNG A20 M10S AMOLED",,,185,1,0,1,0,8,8500,4425,4700,4700,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8857,"8857","LCD SAMSUNG A30 A50 A50S OLED",,,185,1,0,1,0,4,10300,4400,4800,4600,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8859,"8859","LCD SAMSUNG J6+ J4+ J4 CORE",,,185,1,0,2,0,0,5000,2400,4300,4300,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8860,"8860","LCD SAMSUNG J2 PRO J250 COPY TFT",,,185,1,0,4,0,0,2500,2550,3000,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8861,"8861","LCD SAMSUNG A20S OLED",,,185,1,0,1,0,0,4800,3400,5500,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8862,"8862","LCD SAMSUNG J8 OLED",,,185,1,0,1,0,0,8500,5850,6300,6300,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8863,"8863","LCD SAMSUNG J120 J1/6 TFT",,,185,1,0,6,0,0,2300,2200,2800,2800,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8865,"8865","LCD OPPO F1",,,185,1,0,2,0,0,2300,2000,2500,2500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8867,"8867","LCD OPPO F11",,,185,1,0,1,0,5,4500,1200,1500,1500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8868,"8868","LCD OPPO F11 PRO ",,,185,1,0,1,0,0,4500,1200,1500,1500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8869,"8869","LCD OPPO NEO 5",,,185,1,0,4,0,0,2100,1400,2500,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8870,"8870","LCD OPPO A33 NEO7",,,185,1,0,4,0,0,2100,2086.66666666667,2500,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8872,"8872","LCD OPPO F3",,,185,1,0,2,0,0,4300,3500,3500,3500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8873,"8873","LCD OPPO F3 PLUS",,,185,1,0,2,0,2,4900,4950,4000,4000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8874,"8874","LCD OPPO F5 A73",,,185,1,0,2,0,0,3500,2050,2900,2900,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8875,"8875","LCD OPPO F7",,,185,1,0,3,0,0,4400,2500,2600,2600,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8876,"8876","LCD OPPO F9/F9 PRO",,,185,1,0,3,0,10,4400,1200,1500,1500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8878,"8878","LCD OPPO A3S/A38",,,185,1,0,2,0,4,4500,1200,1500,1500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8879,"8879","DIG LENOVO A319",,,185,1,0,10,0,3,400,310,500,,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8880,"8880","LCD LENOVO OOREDOO A319",,,185,1,0,5,0,4,800,800,1000,1000,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8881,"8881","DIG LENOVO A1000",,,185,1,0,10,0,1,400,250,400,400,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8883,"8883","DIG WIKO LENNY 3",,,185,1,0,4,0,6,450,390,600,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8884,"8884","DIG WIKO LENNY",,,185,1,0,4,0,12,450,408.333333333333,600,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8885,"8885","DIG WIKO LENNY 2  ",,,185,1,0,5,0,3,450,437.5,600,600,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8886,"8886","LCD WIKO LENNY 4 ",,,185,1,0,2,0,4,1700,1500,2000,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8887,"8887","LCD WIKO LENNY",,,185,1,0,2,0,2,1600,1600,1800,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8889,"8889","LCD WIKO LENNY 2",,,185,1,0,2,0,0,1500,1377.77777777778,1800,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8890,"8890","DIG WIKO SUNNY MAX",,,185,1,0,3,0,3,400,400,550,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8891,"8891","DIG WIKO SUNNY 3",,,185,1,0,1,0,0,800,390,950,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8892,"8892","DIG WIKO SUNNY",,,185,1,0,3,0,3,400,270,500,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8894,"8894","DIG WIKO SUNNY 2",,,185,1,0,3,0,3,450,350,600,600,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8895,"8895","DIG WIKO SUNNY 2+",,,185,1,0,5,0,0,400,400,600,600,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8896,"8896","LCD WIKO SUNNY 2+ / 3+",,,185,1,0,3,0,0,1400,1500,1600,,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8897,"8897","LCD WIKO SUNNY",,,185,1,0,2,0,3,900,900,1100,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8898,"8898","LCD WIKO SUNNY 3",,,185,1,0,2,0,0,1400,1433.33333333333,1600,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8900,"8900","LCD WIKO SUNNY MAX",,,185,1,0,2,0,2,1000,1000,1200,,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8901,"8901","DIG WIKO RAINBOW JAM",,,185,1,0,2,0,3,450,500,600,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8902,"8902","DIG WIKO RAINBOW LITE 4G",,,185,1,0,2,0,3,500,387.5,650,,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8903,"8903","DIG WIKO RAINBOW ",,,185,1,0,2,0,0,450,450,550,,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8905,"8905","LCD WIKO RAINBOW LITE",,,185,1,0,2,0,2,1600,1500,1800,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8906,"8906","DIG WIKO JERRY",,,185,1,0,2,0,3,450,388.945578231293,550,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8907,"8907","LCD WIKO JERRY",,,185,1,0,2,0,0,1500,1375,1700,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8908,"8908","LCD WIKO PULP",,,185,1,0,1,0,1,2600,2600,2800,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8910,"8910","DIG WIKO SINK PEX",,,185,1,0,4,0,1,500,500,650,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8911,"8911","LCD WIKO SINK PEX",,,185,1,0,2,0,2,1400,1400,1600,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8912,"8912","DIG HUAWEI Y3 /2 3G LUA U22",,,185,1,0,4,0,0,350,350,500,,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8913,"8913","DIG HUAWEI Y3/2 L21 4G",,,185,1,0,5,0,1,350,375,500,500,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8914,"8914","DIG HUAWEI Y336*360",,,185,1,0,5,0,2,350,330,500,0,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
8916,"8916","DIG HUAWEI Y560",,,185,1,0,3,0,3,400,400,550,,0,0,1,0,0,,,,,,,,,0,,0,,0,,0,,,0,,,,0,,0,0,,0,0,0,0,0,,,,,,"Vide",0,0,0,,,0,0,,,,"Vide","Vide",0,,,,,,,,
